filename,psnr,ssim,lpips
ILSVRC2012_val_00000020.png,32.64815,0.9624019096429884,[[[0.10062177]]]
ILSVRC2012_val_00000047.png,34.018143,0.9621835585867087,[[[0.04694833]]]
ILSVRC2012_val_00000075.png,32.92036,0.9486884722947165,[[[0.07816654]]]
ILSVRC2012_val_00000090.png,33.493458,0.9784684857388866,[[[0.02080801]]]
ILSVRC2012_val_00000113.png,34.89025,0.9802165677419793,[[[0.06448488]]]
ILSVRC2012_val_00000279.png,31.301441,0.974680408750789,[[[0.02521474]]]
ILSVRC2012_val_00000304.png,28.673002,0.9739035212724414,[[[0.03959408]]]
ILSVRC2012_val_00000318.png,34.434566,0.9622663424726392,[[[0.08470847]]]
ILSVRC2012_val_00000327.png,31.143553,0.9585610065630692,[[[0.04464318]]]
ILSVRC2012_val_00000408.png,28.01512,0.9688869209837564,[[[0.03520256]]]
ILSVRC2012_val_00000412.png,35.78842,0.9719981790050682,[[[0.03385443]]]
ILSVRC2012_val_00000485.png,30.91068,0.9531799106625352,[[[0.07038815]]]
ILSVRC2012_val_00000528.png,33.716995,0.9536880104908603,[[[0.07889622]]]
ILSVRC2012_val_00000573.png,33.773464,0.9516531708730679,[[[0.02789155]]]
ILSVRC2012_val_00000603.png,39.64891,0.9875241651715304,[[[0.06615081]]]
ILSVRC2012_val_00000616.png,43.3994,0.985591788123148,[[[0.06933026]]]
ILSVRC2012_val_00000637.png,35.263382,0.9504702804767408,[[[0.10616514]]]
ILSVRC2012_val_00000684.png,31.047361,0.9598196820805044,[[[0.07633443]]]
ILSVRC2012_val_00000722.png,36.53316,0.9721046221644051,[[[0.09976834]]]
ILSVRC2012_val_00000725.png,35.56541,0.9876413207426624,[[[0.02824802]]]
ILSVRC2012_val_00000795.png,30.306839,0.9593419525115152,[[[0.04898339]]]
ILSVRC2012_val_00000833.png,32.374844,0.9625344505576731,[[[0.02365562]]]
ILSVRC2012_val_00000885.png,32.604946,0.9710489088036623,[[[0.04527153]]]
ILSVRC2012_val_00000935.png,30.911886,0.9614125908976937,[[[0.06604182]]]
ILSVRC2012_val_00000954.png,34.581646,0.96493049310693,[[[0.02821665]]]
ILSVRC2012_val_00000966.png,35.306694,0.9550275225980038,[[[0.05923979]]]
ILSVRC2012_val_00000989.png,30.244066,0.9758031929352113,[[[0.05654272]]]
ILSVRC2012_val_00001111.png,36.0585,0.9699106470672749,[[[0.08145418]]]
ILSVRC2012_val_00001136.png,31.236706,0.9624228693881433,[[[0.08840612]]]
ILSVRC2012_val_00001177.png,32.765038,0.9435752024200955,[[[0.11764815]]]
ILSVRC2012_val_00001182.png,30.60664,0.9713611169165675,[[[0.03113124]]]
ILSVRC2012_val_00001213.png,34.06811,0.9567143791567257,[[[0.05142869]]]
ILSVRC2012_val_00001338.png,28.168327,0.973264369302742,[[[0.05710139]]]
ILSVRC2012_val_00001451.png,28.940075,0.9704127338249653,[[[0.02710594]]]
ILSVRC2012_val_00001537.png,33.993687,0.9705007263100235,[[[0.06188468]]]
ILSVRC2012_val_00001574.png,31.68695,0.9376927418124371,[[[0.11129905]]]
ILSVRC2012_val_00001652.png,32.31568,0.9641890701768857,[[[0.03293598]]]
ILSVRC2012_val_00001673.png,31.833511,0.9456738496715611,[[[0.03489714]]]
ILSVRC2012_val_00001781.png,34.373913,0.948652206259305,[[[0.08419298]]]
ILSVRC2012_val_00001825.png,38.01206,0.9725071872482979,[[[0.08546157]]]
ILSVRC2012_val_00001853.png,34.837234,0.9642500447962308,[[[0.06407361]]]
ILSVRC2012_val_00001880.png,31.599525,0.9639032674535466,[[[0.06106375]]]
ILSVRC2012_val_00001931.png,34.06102,0.9723231785463105,[[[0.02221691]]]
ILSVRC2012_val_00001942.png,33.344337,0.9765644055134869,[[[0.02486859]]]
ILSVRC2012_val_00001958.png,36.228333,0.9354035551229741,[[[0.06132556]]]
ILSVRC2012_val_00002009.png,33.32704,0.967873424695183,[[[0.04334263]]]
ILSVRC2012_val_00002024.png,35.858418,0.9813988081899676,[[[0.04627525]]]
ILSVRC2012_val_00002047.png,34.933857,0.9734591552191422,[[[0.10033442]]]
ILSVRC2012_val_00002123.png,27.61864,0.9568933977650314,[[[0.07031704]]]
ILSVRC2012_val_00002130.png,32.020813,0.9326436967671401,[[[0.08565871]]]
ILSVRC2012_val_00002146.png,32.58103,0.9532147890301362,[[[0.03031224]]]
ILSVRC2012_val_00002167.png,31.369726,0.9650620192339521,[[[0.04973256]]]
ILSVRC2012_val_00002228.png,31.673983,0.962436138406416,[[[0.04885652]]]
ILSVRC2012_val_00002239.png,32.40235,0.9625672354845147,[[[0.06169556]]]
ILSVRC2012_val_00002256.png,33.39546,0.9630846564389497,[[[0.06272811]]]
ILSVRC2012_val_00002282.png,34.97708,0.9638699311965291,[[[0.02575858]]]
ILSVRC2012_val_00002325.png,35.322792,0.9368078314517888,[[[0.10082689]]]
ILSVRC2012_val_00002347.png,34.4702,0.9677092147927536,[[[0.06323922]]]
ILSVRC2012_val_00002411.png,30.781273,0.9693154794058937,[[[0.03497544]]]
ILSVRC2012_val_00002420.png,38.285385,0.985351590584202,[[[0.03185011]]]
